ref_hash,obj
6179248396753687117_sc,258781.125
618029225130486204_sc,75420.6015625
6181361908020238464_sc,258781.125
618239640396334672_sc,258781.125
6184375499846503771_sc,127605.5625
6187223864598930754_sc,129902.0078125
6189577408714949502_sc,116881.6171875
6191649958128200218_sc,258198.515625
6193821681368832747_sc,258781.125
6196394587481850318_sc,75045.1015625
6197625833897321671_sc,258781.125
6200903184013720661_sc,137249.359375
6202412881607793361_sc,258587.53125
6203082548603263190_sc,70630.3359375
6206432678853687291_sc,56607.6015625
6207169244404196838_sc,258568.1875
6207349979621617162_sc,114307.8125
6209510901007364628_sc,152521.078125
6211117093155701061_sc,154273.078125
6213594084293526646_sc,258781.125
6215260980513987543_sc,258613.84375
6222825304328611894_sc,68764.78125
6225511359472630200_sc,258486.3125
6225852002853715162_sc,153335.40625
6232583115236750356_sc,258781.125
623315427961146779_sc,258486.3125
623370814749359281_sc,122710.671875
6236019639734656285_sc,70693.0546875
6237941189279288958_sc,70693.0546875
6242462722718267328_sc,258781.125
6245315825346884523_sc,119295.2265625
6246705281489235850_sc,129279.59375
6248262924984712623_sc,104852.796875
6250090865947563672_sc,101761.1484375
6250285473810666002_sc,258781.125
6251702853665380667_sc,258781.125
6255915954295826303_sc,106971.953125
625748796078289051_sc,258781.125
6257512093821841442_sc,258781.125
6259324323300235555_sc,258781.125
6259341938311951863_sc,93366.390625
626071642271871284_sc,258568.1875
6261254059604339523_sc,258781.125
6265459823413868735_sc,258613.84375
6266171799939600469_sc,258781.125
6267640680442398675_sc,258568.1875
6268364350542160522_sc,140633.578125
6273358297147811641_sc,258781.125
6273529463138407285_sc,258842.28125
6274263266227217467_sc,258781.125
6276312332788341108_sc,101656.0546875
6277284666009306330_sc,258781.125
62780748161859566_sc,99383.2265625
6281828491998456780_sc,258781.125
6281830069697421911_sc,101741.796875
6281909708541688545_sc,258781.125
6285840442025303835_sc,258781.125
6286861399832471054_sc,258781.125
6289511702345141606_sc,258206.078125
629185508695569167_sc,258781.125
6292409219946866469_sc,258781.125
6293677054689363222_sc,258781.125
6294878780115075144_sc,258587.53125
6295701206918233144_sc,258781.125
6298239150986528811_sc,125267.8203125
6301509843936549823_sc,258781.125
6302351374988930911_sc,62454.40234375
630765159344591332_sc,258613.84375
6308369015223800136_sc,258587.53125
6308461798442099668_sc,70180.4375
6312966907259910538_sc,258265.4375
6313925631705353210_sc,258781.125
6317974778605690597_sc,258568.1875
6318337336207787013_sc,125452.2421875
6320800312219970950_sc,113426.3671875
6321417027002616350_sc,258781.125
6324764225931283257_sc,123305.078125
6325383011422162966_sc,92060.171875
6328010865323548757_sc,258781.125
6331053858898800387_sc,258590.59375
6338252454300623132_sc,67230.78125
6339356851249000373_sc,258568.1875
6339598063862350561_sc,258781.125
63397935284323535_sc,103216.84375
6339817707119040283_sc,93254.3359375
6340549115150980096_sc,84994.71875
6344758225899140814_sc,112832.765625
6345226166927182757_sc,258781.125
6345621653308822496_sc,258781.125
6346454834433836762_sc,258781.125
6350754377819826594_sc,258781.125
6351841034605470004_sc,63383.95703125
6353653292954006000_sc,258587.53125
6356097451275569068_sc,258781.125
6356697281899678694_sc,258781.125
6357959183173471505_sc,258781.125
6359766157169437030_sc,258781.125
6366632539302935269_sc,82419.359375
6366921887637451806_sc,258781.125
6370561709542456496_sc,258206.078125
6370906953550264379_sc,258781.125
6373615219243187638_sc,258609.875
6374777400099642839_sc,59846.3125
6375473464316670139_sc,258587.53125
6375835936814356857_sc,258781.125
6382116369478699459_sc,258568.1875
6384462192434975980_sc,89186.171875
6384598328552039613_sc,70280.4921875
6387745352444270354_sc,258781.125
6391220636384215981_sc,258781.125
6391232082931092381_sc,107011.109375
6393132615823744267_sc,258781.125
6402932792647115039_sc,99383.2265625
6403854451620333109_sc,106327.84375
6403930652100760161_sc,258781.125
6406281560447085381_sc,258781.125
6409308853172742634_sc,258568.1875
6410653842046707838_sc,122710.671875
6413285962119415997_sc,117461.34375
6415815567983258495_sc,71134.25
6420454302987281787_sc,152521.078125
6422346073134965780_sc,85058.9609375
6423778393199780108_sc,102040.953125
6425675983164636587_sc,258781.125
6426514490500430997_sc,142089.28125
6427314631019153468_sc,258486.3125
6429093164528079483_sc,124024.203125
6435238466908887669_sc,258781.125
6437652774744630314_sc,258781.125
6440335333222554823_sc,123742.921875
644069075116505807_sc,258482.4375
6445373341107298899_sc,105998.171875
645167751079054183_sc,258482.4375
6451823116206100954_sc,258781.125
6452237925435711747_sc,107049.3671875
6453897412720789766_sc,161446.5
6458363936865351926_sc,258781.125
6463951495806743193_sc,119231.3203125
6465130432213369972_sc,258482.4375
6467652531686596880_sc,258781.125
6467750498839595051_sc,258781.125
646809262217309582_sc,97155.8828125
6469192475946680165_sc,62118.9921875
6474262616990954928_sc,103506.3984375
6475688599386671510_sc,153249.65625
6476065625517894670_sc,258587.53125
6476661652044203437_sc,258609.9375
6482473152251070641_sc,113485.515625
6484545532492959188_sc,103597.5
6485479968380576575_sc,258587.53125
6485656723656017559_sc,96348.734375
6487920586292855609_sc,258781.125
648807475532124834_sc,258781.125
6490678794498888015_sc,258781.125
6492734546432864221_sc,258781.125
6496297149907478000_sc,93378.046875
6496844354397821395_sc,258781.125
6497979232533276925_sc,258568.1875
6501193172114454871_sc,63245.83984375
6501349384265025265_sc,258587.53125
6501956405526141719_sc,258781.125
6507249456450985050_sc,258781.125
6507490215216468444_sc,60472.3515625
6508227166942623093_sc,107934.2578125
6511587503258408813_sc,67807.4375
6513112192518746587_sc,258781.125
6514579609305443948_sc,64351.0546875
6515612131585771773_sc,258781.125
6518364213833259519_sc,258781.125
6519470188421057924_sc,258482.4375
6520978052982328486_sc,258587.53125
6522523866803000551_sc,258482.4375
6522565268314086706_sc,258781.125
6525308601031992780_sc,258781.125
6526584862542467110_sc,258781.125
6535262924166957602_sc,258781.125
6538004127146403215_sc,110127.109375
6541776053686226009_sc,258781.125
6543691919419479950_sc,258568.1875
6544098734887643662_sc,64638.5
6545592856992717717_sc,258568.1875
6546318889476375196_sc,258781.125
6549278824669926620_sc,258781.125
6550919063609639962_sc,258781.125
6552668095551681318_sc,258568.1875
6553566901211368342_sc,67228.5625
6553789933616071412_sc,96348.734375
6553984031358099898_sc,63673.6875
6557835863631758030_sc,75192.859375
6559350555491664935_sc,57697.8046875
6562999971878662253_sc,117299.203125
6567965830394092680_sc,258781.125
6570269971268216479_sc,67163.4453125
6571156712412781716_sc,258568.1875
657153494218983603_sc,67251.859375
6572168871477417804_sc,258781.125
6577427345928627249_sc,258781.125
6580594388052514714_sc,100914.21875
6580777929063615033_sc,258781.125
6580978188091534628_sc,131441.15625
6581660590486068258_sc,258781.125
658651539985972753_sc,258781.125
6590959732309752606_sc,258781.125
6593444313768180157_sc,72104.3359375
6600409846431315655_sc,258482.4375
6602121224276307884_sc,258587.53125
6604953600029892363_sc,258781.125
6605071255656473509_sc,258486.3125
6605428760596777550_sc,101761.1484375
6606786900733001432_sc,258781.125
6607507985712471092_sc,258594.5
6609587838667161842_sc,258781.125
6609834051699226374_sc,258781.125
6610225831249601011_sc,258781.125
6614045601226075900_sc,158771.5625
6619315618475936027_sc,258781.125
6619529736443137864_sc,134259.25
6621819955353414530_sc,258781.125
6622437733035469209_sc,106107.7734375
6629434557811991487_sc,258587.53125
6633387534989923019_sc,258613.84375
6636629093237356634_sc,258446.875
6636843959942592608_sc,258781.125
6644306411348032981_sc,258781.125
6649944233881833144_sc,101761.1484375
6651599349251241790_sc,258781.125
6652198593764128894_sc,258587.53125
6652358505889791653_sc,258781.125
6655216936732140723_sc,258781.125
6657733100391127975_sc,108470.640625
6658897110761786824_sc,258781.125
6661022228549255658_sc,258781.125
6667502956269694495_sc,125037.359375
6667795294549955813_sc,106753.8125
6669340487787409699_sc,162848.5625
6669978862974470717_sc,110266.640625
6671369671921251887_sc,148084.46875
6673196178798032156_sc,258781.125
6674798519658687838_sc,258781.125
667533239969506203_sc,258781.125
6678069277719159893_sc,127533.03125
6681081573460653159_sc,129174.5
6683120949559084034_sc,258768.0
6686521844167347741_sc,258781.125
6688419397390043698_sc,258781.125
6690153185078946825_sc,258781.125
669043680083864255_sc,258486.3125
6691225405386879968_sc,61883.9765625
6691676721902891567_sc,90492.640625
6697314321126293086_sc,258613.84375
6705782874002263168_sc,258587.53125
6706670663395469946_sc,103655.7421875
6708890431570256156_sc,258482.4375
6709252311940447111_sc,258486.3125
6710528449688914583_sc,258781.125
6712005961187623198_sc,258486.3125
671255907198546745_sc,258781.125
6716677398200560535_sc,258781.125
6718219226985706239_sc,258568.1875
6726928391514800310_sc,67317.859375
6727164871634478123_sc,258781.125
6729385732095235866_sc,258781.125
6729843582569274658_sc,258568.1875
6733749425865437072_sc,93340.078125
6736512068450951714_sc,258446.875
6737818532335082439_sc,258587.53125
6739308193104518484_sc,258781.125
6740893199342566576_sc,99363.875
6742281834949313042_sc,258568.1875
6745610743779805803_sc,258482.4375
6746338256915703797_sc,258781.125
6748170330407294994_sc,258781.125
6748605743847926768_sc,95676.953125
6751025570827454112_sc,258781.125
6752705693270094329_sc,258781.125
6753017581008898771_sc,258781.125
6761038365119390543_sc,258781.125
676110862079589796_sc,161446.5
6769893441714866093_sc,258594.5
6771235897508277554_sc,106909.1953125
6772803695223546654_sc,107056.375
6772929340736594322_sc,111335.25
6773137713704105039_sc,101949.5859375
6773180891578926473_sc,258781.125
6773761397763786570_sc,258781.125
6774274179270878935_sc,93242.90625
6779623930934751325_sc,103453.984375
6779649609534822060_sc,258781.125
6781020342679131794_sc,65768.6796875
6782997538239015976_sc,258781.125
6783894993177583510_sc,258603.0625
6784993241623947457_sc,258781.125
6785469201988476982_sc,70503.6796875
6787476114307113847_sc,107189.84375
6787832906236128704_sc,258482.4375
6790279660529727026_sc,258781.125
679121629015956587_sc,85595.9296875
6792268432067512318_sc,258781.125
6793417019037603616_sc,258597.78125
6794449022938033491_sc,257513.125
6798464186550093065_sc,258781.125
6800735178992617525_sc,55081.98828125
6801131455245394351_sc,258781.125
6802029618261056120_sc,258613.84375
6804005176026231464_sc,258781.125
680824251232577093_sc,258781.125
680980847991726670_sc,258781.125
6809881074980156916_sc,258781.125
6810350695446889019_sc,75252.65625
681073594348680695_sc,118855.5703125
6810846732521563466_sc,258781.125
681256342959490041_sc,67042.7890625
6813054403272098505_sc,258568.1875
6816807030079519836_sc,114116.375
681762440378633199_sc,258587.53125
6818290957734317738_sc,258482.4375
6819130228593512577_sc,105389.515625
6819599582625857114_sc,104872.1484375
6819879085924166918_sc,258781.125
6820107522590879628_sc,258482.4375
6820990875978056066_sc,258781.125
6822037378015579733_sc,132756.515625
6822186090021588215_sc,258613.84375
6825880868392301660_sc,53392.53125
6826242194586191426_sc,258486.3125
6828250249319035579_sc,258583.71875
6829196955696881789_sc,122194.25
6832546953935825505_sc,258781.125
6833587149940830420_sc,258781.125
68351385897135603_sc,123211.859375
683786577213410450_sc,124468.609375
6840806576104299171_sc,258781.125
6843223549986789646_sc,258781.125
6846953173049734265_sc,258781.125
6849940707576401851_sc,258568.1875
6852258983495412779_sc,258781.125
6861264058424828927_sc,258781.125
6865265678225800776_sc,258781.125
6866235881072627200_sc,134626.9375
6866373134374165256_sc,258781.125
6871450073750152331_sc,258781.125
6875840406179237964_sc,145775.71875
6876316225797290583_sc,258781.125
6876625773518560615_sc,258781.125
6877586794802458383_sc,140659.890625
6879850907146577019_sc,258568.1875
6881735000246149999_sc,122956.046875
6883418176613085327_sc,103375.3515625
688409575627650013_sc,258781.125
6887733717805582361_sc,67865.0625
6889909662165749800_sc,258781.125
68943345151578894_sc,120098.65625
6895959913567262114_sc,134265.796875
6896784203115321031_sc,71379.265625
6901021457501512026_sc,258781.125
6901069999148694948_sc,258781.125
6908024869880754140_sc,258781.125
6908318944342045016_sc,106812.8984375
6910641952142214771_sc,258781.125
6911411198300088947_sc,124525.03125
6915680437231593851_sc,97446.4296875
6916463843496111555_sc,258594.5
6916559250228615757_sc,64362.1015625
6918954005540555326_sc,258781.125
692549810607266226_sc,258781.125
6926712726210941495_sc,156080.40625
6927449460456796938_sc,96394.390625
6930904271041014068_sc,258781.125
6931218844269374700_sc,258198.515625
6933468508195848920_sc,258781.125
6934013858583556636_sc,65243.0078125
6936324106981353885_sc,107438.640625
6940764210884670201_sc,258781.125
6942813449721940094_sc,258781.125
6944014871802057690_sc,258781.125
6945842444925916525_sc,71762.78125
6948783185214759474_sc,258587.53125
6949921222024823934_sc,123878.6875
6953294564861047729_sc,131441.15625
6956928963991465272_sc,258486.3125
6960152015658236407_sc,115785.3359375
6960357053630895768_sc,133747.640625
6961346807060501145_sc,90492.640625
696341906511697255_sc,258568.1875
6963714024935896843_sc,57621.71875
6964700772314402946_sc,258781.125
6965799211087759351_sc,129808.71875
6968437597107958584_sc,137737.734375
696854709359677108_sc,99300.71875
6969825036925123408_sc,71959.6015625
6972601199322518283_sc,258594.5
6975112648438310180_sc,129292.40625
6978164725276224170_sc,258781.125
6979771433472371017_sc,258781.125
6983246828878270575_sc,258781.125
6983264731496708852_sc,117650.125
6984781274074087655_sc,137112.046875
6985817770991195559_sc,258781.125
6987419149448515270_sc,258482.4375
6987641383394144837_sc,121915.21875
6992255423790382544_sc,258781.125
6994043546391155886_sc,258781.125
6995948457331614201_sc,77742.875
6996714696357331034_sc,258781.125
6997380644240665892_sc,258781.125
6997630641105515795_sc,258781.125
6998803569531610838_sc,258781.125
7003633144499315932_sc,258781.125
7010260437370918398_sc,258781.125
7010957348296611366_sc,258781.125
7011585365290749369_sc,70335.109375
7011776153417311792_sc,58652.125
7014802589987288013_sc,122266.3984375
7016307618431699918_sc,258781.125
7022955560894356112_sc,258568.1875
7024806778969580429_sc,110255.6484375
7027149584534885100_sc,70275.21875
7027790885370579414_sc,258568.1875
7029058601877171707_sc,258568.1875
7029366099852783981_sc,258781.125
7033819508963545766_sc,157774.15625
7036270884228997981_sc,120000.984375
703826310607717503_sc,113654.34375
7039538777488406752_sc,258587.53125
7050874616645042817_sc,258781.125
7054459224773876267_sc,107374.03125
7055631951677876818_sc,258781.125
7058171479548603944_sc,258781.125
7059908190916601242_sc,98058.3046875
7067471666580732678_sc,258568.1875
706875581985023190_sc,258587.53125
7070767558644051618_sc,258781.125
7072231071142239984_sc,258781.125
7075744938351360642_sc,258781.125
7086705017556632173_sc,103146.5390625
7090819482814373048_sc,258597.78125
7097732485923967093_sc,258781.125
7101308515401871553_sc,258781.125
7102440024498706123_sc,129593.296875
7105193871395775333_sc,117831.640625
7107067901926414072_sc,258781.125
710724556236221624_sc,165308.6875
7113241912283429012_sc,258781.125
7116212585405457870_sc,258781.125
7118142539695673452_sc,94997.515625
7120400981341694623_sc,151065.375
7120442927376467326_sc,258568.1875
7132799620197440085_sc,258781.125
7135389725881628418_sc,258781.125
713605975453923031_sc,258396.875
71410240738361696_sc,258568.1875
7142932545272780690_sc,97377.1875
7146506732013978849_sc,258781.125
7147489648101436773_sc,258781.125
7150041426464445025_sc,258228.40625
7152213662597183243_sc,67835.0625
7152319098967910535_sc,258781.125
7156429896839921139_sc,129260.234375
716361184491932833_sc,258781.125
7171907037381730842_sc,118939.109375
7174297069583223889_sc,258781.125
7174745888450046358_sc,258781.125
7175167594922652566_sc,145775.71875
7180167619714584207_sc,258781.125
7181137473026463183_sc,115630.328125
7182073350256035858_sc,258613.84375
7183659516639019809_sc,258781.125
7187299697671226946_sc,108847.0703125
7191212592317033908_sc,259013.71875
7192312018234834518_sc,96366.90625
7192831466250125061_sc,258781.125
7196302928772090326_sc,258482.4375
7198727623082046330_sc,258781.125
7200262998326532184_sc,145775.71875
7200300460889045550_sc,163577.40625
7202307703553170861_sc,258781.125
7204626853568942092_sc,258613.84375
7207461036283649803_sc,258446.875
7208339445213022553_sc,258781.125
7210415531943036712_sc,159733.40625
7211454130758363580_sc,258265.4375
7211854099687331797_sc,103375.3515625
7212278566625743309_sc,258781.125
7212296271753571789_sc,258781.125
7212933487681170384_sc,258781.125
7215302702236234682_sc,124465.109375
7218132571929473315_sc,258568.1875
722254319151643746_sc,109231.8125
722256044095894841_sc,258781.125
7222948339990737145_sc,258781.125
7223615925786760932_sc,112552.0625
7231308710308396834_sc,258781.125
7232402043000013029_sc,258781.125
7233319162910532456_sc,258781.125
7233775296665521843_sc,156080.40625
7236034547126084003_sc,258781.125
7237048233755460126_sc,100457.0546875
723707958323731214_sc,258781.125
7238686826835599688_sc,258781.125
7241299725545058064_sc,258781.125
7241943318823559370_sc,110251.3125
7245557884784228406_sc,258781.125
7246054929013079117_sc,258781.125
7246847684985438197_sc,258781.125
7247151954032862716_sc,258781.125
7247457333463964308_sc,258781.125
7251855483312788225_sc,114426.9375
725311595631290379_sc,258781.125
7253835500907397304_sc,83389.4609375
7259231405314630735_sc,258781.125
7264599422365159792_sc,258781.125
7268323799854188242_sc,258206.078125
7269988016664303243_sc,258781.125
7270493355640774566_sc,258781.125
7271683521083467280_sc,258781.125
7273634465143763297_sc,258603.0625
7273819708944070036_sc,258781.125
7283264000657539525_sc,258613.84375
7283967441229298308_sc,258781.125
7287863779157040024_sc,107426.6875
7288810152063883454_sc,258609.9375
7290332145507992091_sc,74632.46875
7291195078505431392_sc,258781.125
7292170123871426478_sc,258587.53125
7294266613897266040_sc,258781.125
7294286686679055948_sc,105110.84375
7294841831947119325_sc,258781.125
7302243471055587722_sc,258587.53125
7303980325535187386_sc,119088.46875
7306177360769073882_sc,258781.125
7306711725698709418_sc,90516.578125
7307743925433137239_sc,258482.4375
7319055709016046947_sc,91820.5390625
7327135049699328453_sc,97377.1875
7328105030160795751_sc,258781.125
7335056659268801946_sc,258568.1875
733564927885598146_sc,258486.3125
7339954002165893779_sc,54368.3671875
7340522514424212570_sc,258482.4375
7340523602806090628_sc,90542.4921875
7347841501505301150_sc,258781.125
7349783851956459762_sc,70931.421875
7352046044222338111_sc,258597.78125
735290730799855992_sc,137249.359375
7353287421132854409_sc,258587.53125
7353575359123717767_sc,258781.125
7354788143428373462_sc,258781.125
7354801921237466046_sc,258781.125
7357250959360022191_sc,258781.125
7358713326448098620_sc,151065.375
7359612627282963474_sc,258587.53125
7359834806898679331_sc,258613.84375
7360882798639440935_sc,258781.125
7362547171895186547_sc,53353.265625
7364300107275660277_sc,258781.125
7372001452904309001_sc,60462.859375
7375033287807692180_sc,119295.2265625
7375477216962071985_sc,258781.125
737907749509513140_sc,258587.53125
7379766906726784256_sc,121537.2109375
7388480803801428339_sc,55365.80859375
7388770270585717911_sc,151065.375
7390392486033191908_sc,258482.4375
7390841462506831523_sc,258781.125
7391461945084482453_sc,258587.53125
7395998353148281482_sc,258781.125
739844581142741530_sc,66396.390625
740078180745940340_sc,258246.09375
7402563033565121765_sc,110259.671875
7404187500738393302_sc,258781.125
7404411122878409185_sc,258781.125
7407065566803059520_sc,73589.75
7409813275465707184_sc,258781.125
7412286672183800322_sc,258568.1875
7412591445528923042_sc,54373.8671875
7418544336533302286_sc,120000.984375
7423668282042079537_sc,101836.2265625
7425652559562776089_sc,258587.53125
7429080523805925542_sc,63579.45703125
7436590499365241117_sc,258781.125
743677439761467467_sc,258781.125
7438453148601416537_sc,258781.125
7442073863514544055_sc,258587.53125
7443168561373005749_sc,133747.640625
7443702642492703734_sc,163545.78125
744551775094435180_sc,258781.125
7448198625142356869_sc,125942.0546875
7452825575228365455_sc,258781.125
7453957728350352987_sc,258781.125
7454634147428922135_sc,97285.109375
745534203441145037_sc,138705.046875
7456975621609510370_sc,258781.125
7457655175746412952_sc,258568.1875
7458868213064852859_sc,99278.1328125
7459715895483226863_sc,258781.125
7460071422362912233_sc,258781.125
7461548733882653449_sc,258781.125
7467064390191287872_sc,258587.53125
7467676163578279572_sc,258781.125
7471625264272296403_sc,258781.125
7472762483650116230_sc,258198.515625
7473830930068933834_sc,93359.4296875
7479469182560550058_sc,258587.53125
7479586654474619790_sc,258781.125
7486707673530074485_sc,159776.6875
7487023899811414012_sc,258781.125
7489157147399783072_sc,109030.0625
7490601972076249702_sc,258781.125
749084729991662591_sc,110127.109375
7492123748522121397_sc,145775.71875
7496285969138442120_sc,258781.125
7497454661911394944_sc,258781.125
7499274374660573075_sc,258613.84375
7502280536507513318_sc,119375.984375
750430057008659896_sc,258781.125
7504436640291502299_sc,258781.125
7505824778015299463_sc,258781.125
7508339883073425075_sc,103533.96875
7515494165635783333_sc,163526.421875
7521329951431684897_sc,258781.125
7524126646328698486_sc,258781.125
7524302934848514134_sc,258781.125
7527106887182545555_sc,91864.140625
7534860591699056095_sc,258781.125
7536139446404821325_sc,258446.875
7536335587749849982_sc,258781.125
753639872596997000_sc,258781.125
7540750303277765913_sc,258446.875
7541233852379478437_sc,96348.734375
7542018644484326769_sc,258568.1875
7542178821726220551_sc,93385.7421875
754399701976662152_sc,258613.84375
7544051350155671617_sc,133728.296875
7544619765814152941_sc,258781.125
7545675861824069539_sc,258486.3125
7546089283245578063_sc,258781.125
7554849810015377803_sc,99383.2265625
7555977993872852496_sc,258781.125
7556918929921038049_sc,54398.59375
7558089061655912846_sc,258781.125
7562751608458131839_sc,258587.53125
7565963015288567664_sc,258781.125
7567594021855690586_sc,258781.125
756963694795958148_sc,258587.53125
7571821413523194201_sc,155093.0625
7575858449161287352_sc,258781.125
7577418308893200109_sc,258587.53125
7579319263181795178_sc,258781.125
7584000158745930755_sc,258781.125
7584098703911495880_sc,258609.9375
7584286786753148207_sc,258781.125
7586816684199677020_sc,258781.125
7587084116343430366_sc,258781.125
7587198851682576565_sc,258781.125
7588821790352866150_sc,258781.125
7590407397806615221_sc,163545.78125
7591215238211282642_sc,258265.4375
7591595387380076367_sc,101741.796875
7602017655996741155_sc,258781.125
7602747536418313222_sc,129279.59375
7602971049067316155_sc,258781.125
760428740585886567_sc,258265.4375
7604363782895292316_sc,258781.125
760604053005830044_sc,163552.734375
7613296149461864614_sc,258781.125
7617199786784761877_sc,258781.125
7617238936725310536_sc,258781.125
7618234777038739490_sc,258781.125
7620460693970790701_sc,101833.40625
7621519870135821082_sc,258613.84375
762383078178498265_sc,258781.125
7624220434224855479_sc,258609.875
7625399577859649525_sc,121402.375
7625534068934788248_sc,102792.109375
7625592350319720473_sc,67311.65625
7626255061218137782_sc,258781.125
7628122785766015511_sc,258801.28125
7629234468862465261_sc,74968.4765625
7629514586824704251_sc,110683.3828125
7631414786408216521_sc,163526.421875
7632129563476146211_sc,258609.875
7633794418909527518_sc,120787.140625
7635210107402185170_sc,162822.25
7635679736898052956_sc,97377.1875
7637458424454650452_sc,258781.125
763859049525756189_sc,258781.125
7639724823285236224_sc,258613.84375
7640074632854979084_sc,122124.765625
764170313487169264_sc,115765.234375
7642144487623768120_sc,258781.125
7644043265799195330_sc,83389.4609375
764415254374054113_sc,258781.125
7644306408857046260_sc,134624.546875
7646616865510068765_sc,258781.125
7651502577971417228_sc,104898.4609375
765256573600706981_sc,89174.8984375
7652772305860671577_sc,154997.953125
7653338679312677720_sc,258568.1875
7654697498838207391_sc,74613.109375
765520410592323106_sc,129030.140625
7658181915490073157_sc,258781.125
7658747504785116170_sc,93385.7421875
7659990071792539810_sc,258587.53125
7661890694172641910_sc,258781.125
7664566805460808761_sc,70817.5625
7669118301710478525_sc,258568.1875
7671517233607146011_sc,258781.125
7671966590854792137_sc,258781.125
7675226570216888009_sc,66946.625
7676273525135674980_sc,258587.53125
7676690639572683202_sc,258568.1875
768270179652201804_sc,103426.46875
7683964230647672420_sc,258265.4375
7689010494674920242_sc,107656.1484375
7691634639599070472_sc,123961.78125
7692056754827280024_sc,258568.1875
7693337072121262189_sc,258469.1875
7694594505033287219_sc,258568.1875
7698288640751329557_sc,76002.1875
770307401047993512_sc,258781.125
7709302908036132527_sc,258587.53125
7709477827142023049_sc,258587.53125
7713336746089379389_sc,258781.125
7713866079709587207_sc,153335.40625
7716030300653672908_sc,113038.1484375
7719526754961994469_sc,258781.125
7727717948708537741_sc,90473.296875
7728072372825298142_sc,258781.125
7728787501941337590_sc,258781.125
7733350555536263129_sc,112794.453125
7734890819816867784_sc,258781.125
7739348645474863740_sc,258781.125
7740513535160030846_sc,149540.15625
7741368372194703506_sc,258781.125
7741621562572740670_sc,258781.125
7744188316941756613_sc,258781.125
7747032442829199063_sc,106475.875
7749055366098127677_sc,258781.125
7751119156759425775_sc,159762.890625
7751213216925759597_sc,133747.640625
775171304717783923_sc,258781.125
7754419864493829821_sc,258587.53125
7757387593355306981_sc,258587.53125
7758191501514935576_sc,258781.125
7759599802048143295_sc,145775.71875
7761629781975694019_sc,258482.4375
7765819431604060484_sc,72805.0390625
7766869201374475376_sc,258781.125
776824915846775104_sc,258206.078125
7769949823850442245_sc,258781.125
7771200318685373898_sc,258781.125
7771357736952322924_sc,258781.125
777326258881094098_sc,258842.28125
7776805135843066986_sc,258781.125
7779608300935152424_sc,113295.15625
7780810801016182684_sc,258568.1875
7780922588962085712_sc,96379.0625
7787430498347768728_sc,258587.53125
7788520420113115569_sc,90492.640625
7790359130209237242_sc,258781.125
7792080493333520829_sc,134265.796875
7800578040967940920_sc,258781.125
7802238356689725560_sc,80540.640625
7802300651533905756_sc,154997.953125
7802751778993705394_sc,258587.53125
780734048605500193_sc,258587.53125
7809906483066924400_sc,258781.125
7812505702177159189_sc,258781.125
7815095549585709416_sc,161446.5
7818791665985590398_sc,258781.125
7820283042857225584_sc,258544.390625
7826834553462021824_sc,258781.125
7827582865602326794_sc,137230.0
7828171418440467123_sc,63065.95703125
7828382569800346783_sc,63678.65625
7828546419204019522_sc,111689.1875
7829009673065070805_sc,258482.4375
7830313857923683774_sc,258781.125
7832704289507210410_sc,258781.125
7832842000312587555_sc,137299.203125
7833017652344157333_sc,258594.5
7834391350412115943_sc,90492.640625
7834394362918836693_sc,258587.53125
7837926079733391833_sc,258781.125
784285160351211697_sc,258781.125
7843782440681968089_sc,258701.28125
7846178529891332179_sc,258482.4375
7853393721692323436_sc,163572.09375
7855691761823753371_sc,258781.125
7862148004479605124_sc,106327.84375
7863911679113574159_sc,258781.125
7865766839019830224_sc,258781.125
786823052134469158_sc,117355.4453125
7868419255342835160_sc,140641.171875
7869650451272609795_sc,258781.125
7870588777039644797_sc,258781.125
7870804063685469428_sc,117780.3046875
7878454589556240202_sc,258587.53125
7882940725736465659_sc,258781.125
7887008890878973596_sc,258781.125
788796007157815113_sc,103756.9375
7890805403117411010_sc,100820.1484375
7891152685331411145_sc,135203.328125
7891209877020659012_sc,258781.125
7893416062488244357_sc,258568.1875
7896431253437995850_sc,258781.125
7896561294834722108_sc,258587.53125
7897134359245257705_sc,258781.125
7898152727062179190_sc,258587.53125
7901542197738726652_sc,258482.4375
7902454101261304590_sc,258781.125
7905638547895982732_sc,119193.5625
7906060474484893014_sc,258587.53125
7907065353856721143_sc,258613.84375
7907564950574526501_sc,258781.125
7907944759145007973_sc,74599.875
7907990334399908268_sc,131264.421875
7909914270741265436_sc,258781.125
7910093430589077425_sc,122194.25
7910720651453813948_sc,53522.4765625
791261155407926447_sc,103216.84375
7915811569383861516_sc,258206.078125
7916361971823879828_sc,258568.1875
7917857999711984639_sc,71981.8203125
7918669692182021382_sc,258568.1875
7921421656863068740_sc,163577.40625
7923422834528165381_sc,258482.4375
7923608182481169231_sc,258781.125
7925475101719117606_sc,162802.890625
7927921744607233421_sc,258781.125
7928530785908461180_sc,114180.59375
7929411634217123860_sc,131264.421875
7931194933669190327_sc,258568.1875
7932770758709820107_sc,258587.53125
7937766898923021457_sc,119193.5625
7941354333070342782_sc,258781.125
7942587514541798668_sc,258781.125
794465942776497880_sc,258781.125
7944917171418313789_sc,258781.125
7945069059477373773_sc,66396.390625
7946585224561139283_sc,258587.53125
7947374120338360624_sc,67251.859375
794811155765028203_sc,65325.140625
7952159467774989148_sc,107135.25
